is_bomb_planted,losing_streak_defender,losing_streak_attacker,balance_attacker,health_attacker,has_helmet_attacker,duck_amount_attacker,flash_duration_attacker,armor_value_attacker,current_equip_value_attacker,X_attacker,pitch_attacker,yaw_attacker,Y_attacker,Z_attacker,velocity_attacker,tick,steamid_attacker,name_attacker,balance_defender,health_defender,has_helmet_defender,duck_amount_defender,flash_duration_defender,armor_value_defender,current_equip_value_defender,X_defender,pitch_defender,yaw_defender,Y_defender,Z_defender,velocity_defender,steamid_defender,name_defender,attacker_won,crosshair_alignment_attacker,crosshair_alignment_defender
False,1,1,0,100,False,0.0,1.0358323,0,700,305.84134,-0.059387207,42.466278,2093.7368,97.62358,185.4063,51100,76561198338211599,✓ ★ ⑳ stax,150,100,False,0.0,3.7190285,100,850,711.85376,-2.9041748,-113.176346,2642.635,93.8707,239.99687,76561198131969898,✓   ⑳ fokiu,True,0.9814597,0.97213876
False,1,1,300,100,False,0.0,0.0,0,700,312.08124,0.4950714,27.616196,2139.31,97.99698,112.87947,51199,76561198338211599,✓ ★ ⑳ stax,150,96,False,0.0,0.0,100,850,1139.2351,-0.16513062,-148.24161,2567.4695,96.18227,177.50629,76561198881446690,✓   ⑳ stormzyn,False,0.99996823,0.9970645
False,1,1,100,100,False,0.0,0.0,0,900,1094.8705,11.302521,-159.79099,2160.5896,2.9999194,207.0293,51416,76561199089677086,✓ ★ ⑳ ritz_-,0,73,False,0.0,0.0,0,700,845.81836,-5.62088,24.965744,2072.9036,-32.513184,74.96991,76561198370794239,✓ ☆ ⑳ jz_,False,0.9978823,0.99471015
False,1,1,150,100,False,0.16868383,0.0,100,950,327.17712,-0.45559692,30.414612,2110.6294,97.20876,9.357327,51428,76561198328716965,✓ ★ ⑳ lash,450,62,False,0.0,0.0,89,850,1134.0247,1.0450745,-149.78142,2580.6138,96.299164,80.02948,76561198881446690,✓   ⑳ stormzyn,False,0.99995446,0.99981546
False,1,1,150,100,False,1.0,0.0,100,850,1499.5233,-4.5098877,104.78177,1153.6552,-7.7107544,29.820059,51435,76561199099962277,✓   ⑳ revoltz,450,62,False,0.0,0.0,89,850,1139.0334,1.2098694,-150.1117,2572.0269,96.22423,63.28422,76561198881446690,✓   ⑳ stormzyn,True,0.9999283,0.27015093
False,1,1,450,100,False,0.0,0.0,100,850,732.2484,7.2049713,-168.78708,2330.0225,-48.31128,0.0,52478,76561199099962277,✓   ⑳ revoltz,300,73,False,0.0,0.0,0,700,198.69691,-8.051941,12.425873,2215.1165,-124.84949,239.99771,76561198370794239,✓ ☆ ⑳ jz_,False,0.9997754,0.9999884
False,1,1,450,70,False,0.0,0.0,88,850,1541.7072,4.716919,-171.90204,2324.8616,13.635393,110.21678,52977,76561198063479252,✓ ★ ⑳ j0w_.,600,17,False,1.0,0.0,0,700,769.57086,-3.970871,8.014862,2202.3538,-50.616272,4.7579346,76561198370794239,✓ ☆ ⑳ jz_,False,0.9998726,0.99976784
False,0,2,2350,67,False,0.0,0.0,0,200,298.69336,-3.2450867,-168.31982,425.48468,-0.03125,55.628284,57995,76561199099962277,✓   ⑳ revoltz,50,100,True,0.24346,0.0,100,4400,-662.82605,4.3186646,11.242447,228.66782,57.03125,7.0078745,76561198324810333,  ⑳ t9rnay,False,0.9999971,0.9998343
False,0,2,2050,100,False,0.0,0.0,0,500,584.03046,1.0206909,50.18863,276.87973,1.3548741,0.0,58193,76561198063479252,✓ ★ ⑳ j0w_.,50,100,True,0.0,0.0,100,2650,721.43536,2.123108,-128.84183,436.5847,0.57111835,225.33917,76561198370794239,✓ ☆ ⑳ jz_,False,0.9997784,0.99863905
False,0,2,2000,100,False,0.0,0.0,0,1450,162.06381,0.852478,94.50714,18.092808,8.03125,134.10132,58351,76561199089677086,✓ ★ ⑳ ritz_-,350,100,True,0.0,0.0,100,4400,119.559204,-0.8579712,-79.16233,423.9118,-0.59814453,222.00067,76561198324810333,  ⑳ t9rnay,True,0.9996504,0.99638915
False,0,2,1650,86,False,0.0,0.0,0,1950,-90.55762,0.9613037,53.8385,-681.1921,27.152918,62.594353,59271,76561198328716965,✓ ★ ⑳ lash,400,100,True,0.9287079,0.0,100,4900,732.4492,-1.4848633,-126.81175,398.8597,0.53646946,102.16712,76561198881446690,✓   ⑳ stormzyn,False,0.99979615,0.99994284
False,0,3,50,100,True,0.0,0.0,100,4600,-1983.7108,3.8366394,39.53636,1788.5734,33.031254,211.70354,62417,76561198063479252,✓ ★ ⑳ j0w_.,600,100,True,0.0,0.0,100,4150,-1793.3485,-2.7191162,-116.88629,2045.003,-3.9589844,182.60233,76561198131969898,✓   ⑳ fokiu,True,0.9699112,0.98350644
False,0,3,50,74,True,0.0,0.0,95,4900,-1990.9952,0.5774689,44.103928,1866.0149,1.0733385,50.639057,62481,76561199099962277,✓   ⑳ revoltz,0,100,True,0.0,0.0,100,5400,-2182.9685,1.6500092,-59.875145,2160.3555,3.3152947,40.979122,76561198370794239,✓ ☆ ⑳ jz_,False,0.19057599,0.9983897
False,0,3,0,23,True,0.7963442,0.0,85,4600,-2078.1133,1.9404602,92.24637,1862.1271,3.2013211,21.758371,62612,76561198338211599,✓ ★ ⑳ stax,600,73,True,0.0,0.0,97,5400,-2111.091,7.260254,-86.95713,2197.3245,0.85902095,27.879904,76561198370794239,✓ ☆ ⑳ jz_,False,0.99790716,0.99007726
False,0,3,200,100,True,0.0,0.0,100,5000,502.36932,-3.6852264,-178.92438,2233.888,-125.19519,111.79942,64836,76561199089677086,✓ ★ ⑳ ritz_-,2450,100,True,0.0,0.0,100,5300,487.96735,2.7500153,-89.03389,2524.2737,-106.55481,0.0,76561198881446690,✓   ⑳ stormzyn,False,0.03476318,0.9993389
