is_bomb_planted,losing_streak_defender,losing_streak_attacker,balance_attacker,health_attacker,has_helmet_attacker,duck_amount_attacker,flash_duration_attacker,armor_value_attacker,current_equip_value_attacker,X_attacker,pitch_attacker,yaw_attacker,Y_attacker,Z_attacker,velocity_attacker,tick,steamid_attacker,name_attacker,balance_defender,health_defender,has_helmet_defender,duck_amount_defender,flash_duration_defender,armor_value_defender,current_equip_value_defender,X_defender,pitch_defender,yaw_defender,Y_defender,Z_defender,velocity_defender,steamid_defender,name_defender,attacker_won,crosshair_alignment_attacker,crosshair_alignment_defender
False,1,1,150,100,False,0.0,0.0,100,850,559.0481,0.65986633,38.919754,652.0086,1.3109374,240.00243,489,76561199189100088,7kick,150,100,False,1.0,0.0,100,850,1520.8787,-1.0574341,-142.15965,1408.6875,-1.414856,81.60213,76561198139604328,hyped,False,0.9998763,0.9998495
False,0,2,1900,100,False,0.0,0.0,0,200,668.1724,0.14831543,33.48529,786.70886,0.6254239,214.64801,4765,76561197981355847,BTN,0,100,True,0.0,0.0,100,3450,1293.4708,-0.5544739,-141.84482,1237.2592,1.03125,97.03681,76561198259727379,ArroW,False,0.99919736,0.9990847
False,0,2,2050,30,False,0.0,0.0,0,200,1343.0931,-4.9599915,93.41229,807.96436,-10.442749,73.46748,5408,76561198070199303,ragga,750,85,True,1.0,0.0,92,3250,1266.9688,4.434021,-88.26347,2825.826,127.04419,0.0,76561198219516767,FreeZe,False,0.99959004,0.9999286
False,0,2,2050,20,False,0.0,0.0,0,200,1197.8887,-2.2439575,77.241455,873.6198,-0.27331543,117.91272,5793,76561198052354821,XELLOW,1350,55,True,1.0,0.0,75,3250,1596.6904,3.541031,-102.04342,2693.8625,101.14799,33.081757,76561198219516767,FreeZe,False,0.9998599,0.99995744
False,0,3,0,100,True,1.0,0.0,100,4500,603.863,4.5043945,-37.11525,1155.951,1.665165,0.0,8381,76561197981355847,BTN,2250,39,True,0.0,0.0,63,4050,1136.6519,1.1394958,143.51233,776.7536,9.031248,73.465004,76561198259727379,ArroW,False,0.9955376,0.99979573
False,0,3,50,70,True,0.41305754,0.8731099,94,5000,832.5164,6.2965393,41.904266,808.0322,47.03125,0.0,9333,76561198070199303,ragga,4150,66,True,0.0,0.0,50,5100,1514.7534,-1.6153259,-139.2215,1435.4962,-3.8649902,146.83286,76561198139604328,hyped,False,0.99841136,0.9991374
False,0,3,50,100,True,0.0,0.0,100,4600,-1954.1753,-0.92388916,68.351776,75.52448,6.019865,41.963215,9390,76561199189100088,7kick,4200,100,True,0.47481984,0.0,75,3750,-1641.8878,0.35087585,-116.83651,854.38574,33.20832,77.57098,76561198219516767,FreeZe,True,0.99986166,0.9958701
False,0,3,350,88,True,0.0,0.0,96,4600,526.92285,-0.087890625,149.26782,11.1839285,-4.9519653,111.79919,10956,76561199189100088,7kick,3300,100,True,0.0,0.0,100,5500,-265.72937,0.95306396,-43.58551,610.6193,1.9009643,128.34067,76561198198570973,awzek,False,0.9938201,0.99355024
False,0,3,350,78,True,0.0,0.0,96,4600,1662.1543,-1.407959,154.75409,1812.7532,0.061717033,52.86545,12614,76561198052354821,XELLOW,2800,100,True,0.058828197,0.0,100,5400,324.91763,4.029236,-25.857697,2464.8767,97.16927,8.385058,76561198168694063,PerX,False,0.99909,0.9999838
False,0,3,50,76,True,0.69847643,0.0,95,4200,1483.3687,1.1219788,-143.63731,1344.6125,-10.004761,22.75978,13801,76561197964249216,Ed1m,3600,73,True,0.0,0.0,97,5300,820.244,2.4925232,36.35205,845.7545,0.0851748,71.8344,76561198198570973,awzek,True,0.9994432,0.9994538
False,0,4,2750,94,False,0.0,0.0,0,500,-494.4209,-7.6560974,178.21301,2163.7961,-125.22742,234.71202,17068,76561198052354821,XELLOW,3950,100,True,0.0,0.0,100,5500,-1442.7122,7.6969604,-4.6609497,2213.5876,0.03125429,11.371662,76561198198570973,awzek,False,0.9997747,0.999585
False,0,4,1450,100,True,0.0,0.0,100,1500,-572.6096,-8.048859,173.23929,2115.9873,-118.85425,230.26463,17075,76561198070199303,ragga,2250,100,True,0.0,0.0,44,7250,-1250.9473,12.250793,-2.9161835,2200.33,3.7777362,95.18137,76561198139604328,hyped,True,0.9992985,0.9967929
False,0,4,1600,100,False,1.0,0.0,100,1650,-1954.829,-4.796219,56.609467,1758.4554,32.153362,8.920801,17455,76561199189100088,7kick,5150,31,True,0.0,0.0,98,5800,-1340.9717,11.198502,-107.609024,2674.4873,130.03125,61.286507,76561198168694063,PerX,True,0.9999595,0.95540583
False,0,5,950,94,True,0.0,2.4349365,100,5000,1109.006,8.672333,39.526398,424.93076,5.6166916,126.23851,23539,76561198070199303,ragga,5150,100,True,0.0,3.003662,100,6100,1414.0759,-2.8399658,-136.3108,699.4215,-32.373596,213.38914,76561198219516767,FreeZe,True,0.99735475,0.99864405
False,0,5,1250,94,True,1.0,0.0,100,4900,1523.1321,2.8509521,97.708984,655.03436,-37.237732,47.418564,23806,76561198070199303,ragga,5250,66,True,0.0,0.0,96,5500,1380.3466,1.4663391,-83.24238,1567.735,-6.4351807,66.55981,76561198198570973,awzek,True,0.9963375,0.9992773
False,0,5,1550,94,True,0.23467624,0.0,100,4900,1525.0399,-4.514694,108.25311,1729.6661,1.0312519,93.05812,24281,76561198070199303,ragga,2850,100,True,0.0,0.0,100,7850,1202.3217,6.6621704,-72.93686,2729.867,98.126945,31.727066,76561198139604328,hyped,True,0.9998903,0.9996071
