is_bomb_planted,losing_streak_defender,losing_streak_attacker,balance_attacker,health_attacker,has_helmet_attacker,duck_amount_attacker,flash_duration_attacker,armor_value_attacker,current_equip_value_attacker,X_attacker,pitch_attacker,yaw_attacker,Y_attacker,Z_attacker,velocity_attacker,tick,steamid_attacker,name_attacker,balance_defender,health_defender,has_helmet_defender,duck_amount_defender,flash_duration_defender,armor_value_defender,current_equip_value_defender,X_defender,pitch_defender,yaw_defender,Y_defender,Z_defender,velocity_defender,steamid_defender,name_defender,attacker_won,crosshair_alignment_attacker,crosshair_alignment_defender
True,1,1,100,100,False,0.0,0.0,100,900,-875.18384,1.5707092,166.26605,1383.244,-111.94122,52.35869,9902,76561198248953762,Buzz,150,100,False,0.72997195,0.0,100,850,-1000.25745,-2.2504883,-17.784805,1425.5703,-113.34119,122.77517,76561198031908632,Krad,False,0.99611205,0.99946254
True,1,1,450,88,False,0.0,0.0,95,850,230.76115,2.8159332,-172.42596,1431.6697,-0.31555176,229.9672,11154,76561198350221098,MoDo,450,76,False,0.0,0.0,88,850,-281.1814,-3.9204102,-5.95047,1423.3644,-27.96875,123.55457,76561198031908632,Krad,False,0.9932894,0.99272215
True,1,1,150,70,False,0.0,0.0,95,850,476.49277,11.615982,-127.61822,1831.2422,97.05808,234.02046,11400,76561198170578957,Nexius,750,76,False,0.0,0.0,88,850,116.86741,-8.760223,52.105408,1364.5557,-0.068481445,239.99997,76561198031908632,Krad,True,0.9992256,0.99993366
True,1,1,450,70,False,0.0,0.0,95,850,342.00565,-1.5837402,49.842224,1972.0597,96.70436,43.390594,11589,76561198170578957,Nexius,100,16,False,1.0,0.0,0,600,1056.7869,1.0560608,-129.75781,2809.7234,127.03125,4.2694077,76561197995898576,svyat,True,0.9999847,0.99988055
True,1,1,450,56,False,0.78382075,0.0,89,850,353.84186,-1.795227,50.264862,1963.1464,96.0508,76.92431,11604,76561198170578957,Nexius,150,81,False,0.0,0.0,95,850,1153.3376,1.7863159,-130.01839,2931.9304,128.22163,73.01002,76561198012460259,topo-,True,0.99997735,0.9999483
False,0,2,3550,56,False,0.0,0.0,89,850,490.36145,22.38739,53.64383,2111.7253,144.90277,222.22583,11723,76561198170578957,Nexius,3950,66,False,0.0,0.0,83,850,590.5172,-12.394989,-112.35718,2379.7937,67.03125,66.525085,76561198027348753,Forester,True,0.9581879,0.99828035
False,0,2,150,96,True,0.0,0.0,99,3900,1451.5983,-5.5968475,135.72235,1830.0078,-8.718384,214.99867,17603,76561198170578957,Nexius,150,100,True,0.0,0.0,100,3700,741.41626,8.22464,-39.84845,2546.1355,94.49347,215.95258,76561198012460259,topo-,True,0.9998514,0.99478227
False,0,2,300,72,True,0.0,0.0,94,4400,1301.0603,-0.822937,-162.48985,2379.288,81.84786,14.271761,18075,76561198292598811,Chr1zN,50,100,True,0.0,0.0,100,4400,637.35535,-0.21115112,17.665329,2378.7693,76.70317,35.453957,76561198027348753,Forester,True,0.9536601,0.9530757
False,0,2,600,25,True,0.0,0.0,84,4400,1300.3898,-0.34469604,-165.36105,2364.964,78.762695,30.367449,18533,76561198292598811,Chr1zN,50,20,True,0.0,0.0,91,4800,339.65076,1.9360046,14.004135,2121.8445,96.85312,5.8730063,76561198362970723,TRAVIS,True,0.99989593,0.9998734
True,0,2,50,100,False,0.0,0.0,0,1900,1520.8021,4.3783875,-145.92624,2496.6921,47.5487,143.18561,19244,76561198350221098,MoDo,50,73,True,0.0,0.0,97,4400,1236.2961,-6.703369,62.25609,2223.1265,7.289955,58.145527,76561198031908632,Krad,False,0.9851979,0.9494832
