is_bomb_planted,losing_streak_defender,losing_streak_attacker,balance_attacker,health_attacker,has_helmet_attacker,duck_amount_attacker,flash_duration_attacker,armor_value_attacker,current_equip_value_attacker,X_attacker,pitch_attacker,yaw_attacker,Y_attacker,Z_attacker,velocity_attacker,tick,steamid_attacker,name_attacker,balance_defender,health_defender,has_helmet_defender,duck_amount_defender,flash_duration_defender,armor_value_defender,current_equip_value_defender,X_defender,pitch_defender,yaw_defender,Y_defender,Z_defender,velocity_defender,steamid_defender,name_defender,attacker_won,crosshair_alignment_attacker,crosshair_alignment_defender
False,1,1,150,76,False,0.0,0.0,92,1550,-308.45233,6.464081,92.768555,308.03137,1.9236088,114.71094,2217,76561198076696741,Kylar,150,9,False,0.3276657,0.0,95,950,-378.36932,-5.5724792,-86.44077,1571.9484,-126.56256,76.36199,76561198156778414,ArtFr0st,False,0.9999081,0.9999692
False,1,1,150,100,False,0.0,0.0,100,850,320.5775,6.4239197,14.297333,2047.0327,96.57858,223.82024,6669,76561198040577200,sdy,0,100,False,0.0,0.0,0,700,1108.352,5.857422,-171.95218,2241.915,11.500704,239.99709,76561198127236290,Qikert,True,0.9999463,0.9735686
False,1,1,150,42,False,0.0,0.0,71,1550,-244.16217,32.28607,139.64139,1449.4756,32.03125,59.27404,7104,76561198128931118,podi,150,90,False,0.0,0.0,95,1150,-430.08435,-16.470215,-57.949104,1640.9175,-125.611755,202.08969,76561198845426189,alpha,True,0.99622625,0.9514904
True,1,1,750,64,False,0.0,0.0,88,850,857.4078,-14.453888,141.82355,2156.1177,-29.252136,77.965324,8155,76561198040577200,sdy,750,44,False,0.0,0.0,70,950,466.56073,21.094788,-0.7783203,2146.1572,95.9505,122.471954,76561198253670517,BELCHONOKK,False,0.7863302,0.9976256
False,0,2,50,100,True,0.0,0.0,100,4800,-1406.228,11.448441,32.965164,1073.1847,37.65387,33.856724,14364,76561198076696741,Kylar,50,100,True,0.0,0.0,100,5950,-748.2275,-9.825211,-144.47296,1517.9706,-107.92047,0.0,76561198156778414,ArtFr0st,False,0.9996531,0.99963325
False,0,2,200,73,True,0.35223776,0.0,97,4400,-490.51648,9.990356,88.798706,652.4472,2.031251,58.90305,15379,76561198010511021,gla1ve,250,100,True,1.0,0.0,100,3900,-497.4568,-3.256073,-91.24283,1439.9237,-110.96875,66.94664,76561198288540801,Patsi,True,0.99906075,0.99587125
False,0,2,50,100,False,0.0,1.6304398,0,1500,1377.2484,0.6378937,178.8794,2146.1108,47.44801,230.00896,16439,76561198040577200,sdy,250,100,True,0.0,0.0,100,5950,480.0885,-6.757965,-11.932861,2301.576,-118.96875,16.727716,76561198156778414,ArtFr0st,False,0.97430086,0.9973699
False,0,2,50,100,False,0.0,0.870091,100,1650,1448.4802,-2.2219849,175.22336,2699.4316,95.82982,227.48665,16448,76561198260883606,Goofy,100,100,True,0.0,0.80519253,100,3750,1149.1251,9.20929,-38.657455,2836.6301,127.03125,233.812,76561198845426189,alpha,False,0.9393678,0.9684703
False,0,2,50,86,False,0.0,0.0,0,2100,1706.7638,-0.84490967,106.32706,618.9715,55.975666,7.4014697,16760,76561198128931118,podi,350,100,True,0.0,0.0,100,5950,1183.8021,0.5469055,-73.267136,2270.7053,8.940234,99.996315,76561198156778414,ArtFr0st,False,0.99888825,0.99922085
False,0,3,1750,100,False,1.0,1.1400146,0,700,1360.7291,-0.8140259,91.898926,1084.2246,-8.140503,81.60212,19282,76561198040577200,sdy,2850,80,True,0.0,3.9517236,89,3750,1326.364,9.235046,-86.33091,2064.3176,0.4633484,116.20905,76561198845426189,alpha,True,0.9999835,0.9879936
