is_bomb_planted,losing_streak_defender,losing_streak_attacker,balance_attacker,health_attacker,has_helmet_attacker,duck_amount_attacker,flash_duration_attacker,armor_value_attacker,current_equip_value_attacker,X_attacker,pitch_attacker,yaw_attacker,Y_attacker,Z_attacker,velocity_attacker,tick,steamid_attacker,name_attacker,balance_defender,health_defender,has_helmet_defender,duck_amount_defender,flash_duration_defender,armor_value_defender,current_equip_value_defender,X_defender,pitch_defender,yaw_defender,Y_defender,Z_defender,velocity_defender,steamid_defender,name_defender,attacker_won,crosshair_alignment_attacker,crosshair_alignment_defender
False,1,1,150,100,False,0.0,0.0,100,950,688.53595,2.227478,30.61203,840.2335,-0.15429688,239.19412,11237,76561198287546191,deko,150,38,False,0.0,0.0,84,1150,1418.0172,-0.65986633,-145.26431,1318.5547,-11.587097,28.864468,76561198258996278,brutmonster,False,0.9986068,0.9996639
True,1,1,150,100,False,0.0,0.0,100,850,1270.0289,-3.5636902,171.99234,2014.0842,1.6541255,0.0,12893,76561198400646282,KENSi,0,82,False,0.0,0.0,0,400,-82.50232,-5.7056885,-8.218109,2208.9644,-127.92285,81.40276,76561197982341849,nEMANHA,False,0.98773605,0.9999873
True,1,1,300,77,False,0.0,0.0,0,300,1280.3524,0.0,128.27396,1965.1555,0.9805527,115.501114,13419,76561198154904607,Norwi,300,42,False,0.0,0.0,0,400,974.34265,0.6863098,-51.804657,2365.5742,15.844315,57.15464,76561197982341849,nEMANHA,False,0.99944586,0.9997475
True,1,1,450,69,False,0.14910075,0.0,87,850,1137.9917,4.815796,-112.884865,3027.0847,129.46266,103.67337,13476,76561198146202997,Lack1,150,85,False,0.50525665,0.0,93,950,938.9418,-3.645401,72.17435,2544.5464,96.090744,1.4317619,76561198283118254,Cjoffo,True,0.99976265,0.9968048
True,1,1,750,69,False,0.0,0.0,87,850,1078.0256,0.38726807,-140.7153,2722.5288,96.61905,218.2778,13633,76561198146202997,Lack1,150,86,False,0.21408632,0.0,93,850,479.52606,-0.48408508,40.47809,2240.8584,96.92241,54.737133,76561198191567453,aVN,True,0.99994254,0.9995458
True,1,1,450,43,False,0.0,0.0,73,850,1382.3936,8.905792,-108.298416,2529.063,61.48073,235.61214,13770,76561198129084615,clax,600,10,False,0.0,0.0,0,200,1234.7338,15.744446,53.128845,2095.828,0.7536197,116.102554,76561197982341849,nEMANHA,True,0.9996826,0.87147367
True,2,0,400,28,True,1.0,0.0,65,3350,-1007.15875,0.2770691,-129.2775,2544.6387,6.4484844,25.82243,22063,76561198154904607,Norwi,2050,10,False,1.0,0.0,0,200,-1630.8448,0.066604614,50.658295,1776.2375,0.7815161,3.2480934,76561198283118254,Cjoffo,True,0.9999928,0.9999646
True,2,0,0,86,True,0.0,0.0,93,3600,-1915.0149,3.5200806,63.853577,1814.0314,33.031254,67.02344,22445,76561198287546191,deko,2050,23,False,1.0,0.0,0,200,-1519.7848,-1.5621185,-114.96952,2623.029,5.143422,31.607517,76561198191567453,aVN,True,0.99953395,0.99981964
True,2,0,1000,28,True,0.0,0.0,65,3350,-1216.9313,3.8191223,-124.318886,2325.1116,12.3242035,151.98557,22536,76561198154904607,Norwi,2350,77,False,0.0,0.0,0,200,-1478.0315,-0.38485718,58.285904,1952.3892,2.892068,44.323166,76561198258996278,brutmonster,True,0.9988722,0.99824613
True,2,0,300,86,True,0.0,0.0,93,3600,-1779.4186,2.5697632,-58.89633,1910.5072,-0.09655762,49.57333,22612,76561198287546191,deko,2050,100,False,1.0,0.0,0,200,-1616.3267,-1.9644928,118.94589,1641.2825,2.2827857,0.0,76561198335534043,simke,True,0.99862516,0.9983466
