is_bomb_planted,losing_streak_defender,losing_streak_attacker,balance_attacker,health_attacker,has_helmet_attacker,duck_amount_attacker,flash_duration_attacker,armor_value_attacker,current_equip_value_attacker,X_attacker,pitch_attacker,yaw_attacker,Y_attacker,Z_attacker,velocity_attacker,tick,steamid_attacker,name_attacker,balance_defender,health_defender,has_helmet_defender,duck_amount_defender,flash_duration_defender,armor_value_defender,current_equip_value_defender,X_defender,pitch_defender,yaw_defender,Y_defender,Z_defender,velocity_defender,steamid_defender,name_defender,attacker_won,crosshair_alignment_attacker,crosshair_alignment_defender
False,1,1,150,100,False,0.0,0.0,100,850,541.2812,0.7920532,36.01593,680.58936,1.3915782,38.892303,505,76561199189100088,7kick,150,100,False,1.0,0.0,100,850,1533.4319,-0.91049194,-144.06888,1392.6079,1.03125,81.600555,76561198139604328,hyped,False,0.99988985,0.9998677
False,0,2,1900,16,False,0.0,0.0,0,200,680.39026,0.3958435,32.79213,828.5998,0.02467966,60.75986,4781,76561197981355847,BTN,0,100,True,0.0,0.0,100,3450,1294.17,0.46211243,-145.51013,1236.7354,1.03125,4.7696257,76561198259727379,ArroW,False,0.9998609,0.99986297
False,0,2,2050,11,False,0.0,0.0,0,200,1336.7574,-4.9301147,93.53107,807.56525,-9.301086,60.761623,5424,76561198070199303,ragga,750,85,True,1.0,0.0,92,3250,1265.201,4.4020844,-87.52979,2825.7612,127.04419,14.082185,76561198219516767,FreeZe,False,0.9994856,0.9999264
False,0,2,2050,3,False,0.2874513,0.0,0,200,1206.619,-2.640152,77.98953,871.6618,-0.3451538,84.4495,5809,76561198052354821,XELLOW,1350,55,True,1.0,0.0,75,3250,1586.7548,3.3813782,-102.139206,2695.839,102.01735,45.121124,76561198219516767,FreeZe,False,0.9999526,0.9999709
False,0,3,0,48,True,1.0,0.0,83,4500,603.863,7.3756104,-36.273773,1155.951,1.665165,0.0,8397,76561197981355847,BTN,2250,12,True,1.0,0.0,60,4050,1145.03,4.4350433,145.00613,785.2259,9.031248,27.393126,76561198259727379,ArroW,False,0.98969895,0.9977597
False,0,3,50,22,True,1.0,0.0,84,5000,832.5164,9.711914,43.210938,808.0322,47.03125,0.0,9349,76561198070199303,ragga,4150,13,True,0.6710798,0.0,44,5100,1506.6907,-0.20565796,-136.81308,1444.574,-7.090088,31.262829,76561198139604328,hyped,False,0.9938205,0.9984991
False,0,3,50,88,True,0.82899594,0.0,96,4600,-1957.6731,0.7920532,68.131714,76.89887,7.4447556,4.1302714,9406,76561199189100088,7kick,4200,39,True,0.0,0.0,68,3750,-1645.6772,4.1150665,-112.434425,852.057,32.54085,63.36521,76561198219516767,FreeZe,True,0.9990382,0.99908715
False,0,3,350,58,True,0.0,0.0,90,4600,537.76227,-0.30795288,146.05566,30.666134,-4.859253,56.00182,10972,76561199189100088,7kick,3300,100,True,0.0,0.0,100,5500,-262.7921,0.69625854,-36.29196,614.7187,1.9158359,16.855549,76561198198570973,awzek,False,0.99928284,0.99998116
False,0,3,350,34,True,0.0,0.0,88,4600,1667.1387,-3.7398071,155.10602,1821.0071,0.20679092,29.132328,12630,76561198052354821,XELLOW,2800,100,True,1.0,0.0,100,5400,323.64572,4.3378906,-25.676086,2462.25,97.19323,9.440387,76561198168694063,PerX,False,0.9999416,0.9999394
False,0,3,50,52,True,1.0,0.0,90,4200,1480.3052,6.028061,-142.9112,1348.6572,-10.194702,14.358316,13817,76561197964249216,Ed1m,3600,19,True,0.61966246,0.0,91,5300,820.11664,3.9585114,36.645233,847.5318,0.08786249,14.103543,76561198198570973,awzek,True,0.99308944,0.998347
