is_bomb_planted,losing_streak_defender,losing_streak_attacker,balance_attacker,health_attacker,has_helmet_attacker,duck_amount_attacker,flash_duration_attacker,armor_value_attacker,current_equip_value_attacker,X_attacker,pitch_attacker,yaw_attacker,Y_attacker,Z_attacker,velocity_attacker,tick,steamid_attacker,name_attacker,balance_defender,health_defender,has_helmet_defender,duck_amount_defender,flash_duration_defender,armor_value_defender,current_equip_value_defender,X_defender,pitch_defender,yaw_defender,Y_defender,Z_defender,velocity_defender,steamid_defender,name_defender,attacker_won,crosshair_alignment_attacker,crosshair_alignment_defender
False,1,1,150,100,False,0.0,0.0,100,850,674.3196,1.0780334,6.201782,797.1173,0.46992588,86.91383,723,76561198872013168,tN1R,150,100,False,0.0,3.749631,100,850,1554.4131,-0.7776184,-175.12962,873.26465,-9.677795,127.88439,76561198819279246,t3ns1on,False,0.9997326,0.99999696
False,1,1,150,85,False,0.0,0.0,100,1150,356.3577,5.543976,16.733551,2004.5502,95.85906,45.089317,1633,76561198141272052,xiELO-,150,3,False,0.0,0.0,95,850,1307.013,-5.2799683,-163.6719,2283.3445,13.805259,7.6332564,76561198176422667,Marix,True,0.9998774,0.9999547
False,1,1,100,100,False,0.0,0.0,0,500,-526.75256,0.36975098,20.99144,2010.8291,-120.02167,183.8176,1682,76561198829202374,Sdaim,0,79,False,0.0,0.0,0,400,409.51218,0.18572998,-153.45085,2374.548,-119.96875,20.410448,76561198007184371,bondik,True,0.99997014,0.99568886
True,1,1,400,100,False,0.0,0.0,0,500,-2013.062,1.9360046,32.448456,1775.3593,32.84731,10.035232,3593,76561198829202374,Sdaim,750,10,False,0.0,0.0,100,850,-1284.774,0.70999146,-151.15643,2240.9902,2.7333474,4.657456,76561198819279246,t3ns1on,True,0.99999624,0.9967468
True,2,0,1450,67,True,0.0,0.0,84,2550,-433.95538,8.304977,78.802185,1518.6259,-125.86487,58.62853,8963,76561198318025977,easy,2050,13,False,0.0,0.0,0,200,-332.69238,2.095642,-101.47247,2144.854,-127.69763,92.96395,76561198176422667,Marix,True,0.98931617,0.99842536
True,2,0,0,100,True,1.0,0.0,100,4100,-456.7367,2.0987244,83.05182,-340.4599,0.43459272,7.30308,9503,76561198141272052,xiELO-,2950,100,False,0.0,0.0,0,1250,-275.07263,-2.4345093,-97.31106,1057.073,-60.236023,203.125,76561198819279246,t3ns1on,True,0.99994767,0.99999845
True,2,0,350,100,True,0.0,0.0,100,3900,1779.8574,3.1328125,175.24841,1989.7609,3.611055,64.34774,9928,76561198829202374,Sdaim,2050,17,False,0.0,0.0,0,200,-213.9209,45.216644,167.71246,2170.9915,-86.63727,268.0807,76561198327980204,j3kie,True,0.999924,-0.73029035
True,2,0,300,87,True,0.0,0.0,94,4100,-413.95874,10.731583,86.09677,890.34906,-29.319092,9.040491,11105,76561198141272052,xiELO-,2050,22,False,0.0,0.0,0,1250,-374.0454,-0.41781616,-98.13709,1459.5311,-60.96875,2.6953237,76561198174293313,Smash,True,0.9913136,0.99625504
True,2,0,600,8,True,0.0,0.0,56,4100,-433.21008,0.7920532,-87.98504,918.52515,-33.665344,84.5464,11202,76561198141272052,xiELO-,1900,100,False,0.42200992,0.0,0,200,-373.14038,1.5933533,91.95557,-554.12024,1.1753983,27.399805,76561198007184371,bondik,False,0.9992829,0.9999693
False,3,0,350,100,True,0.08713846,1.7122201,100,5000,654.3916,4.6290283,-39.42787,2536.4778,95.71607,2.058842,18716,76561198829202374,Sdaim,100,66,False,0.0,0.0,0,5650,1603.7006,-4.602234,139.67056,1749.8429,-0.27313232,46.264435,76561198819279246,t3ns1on,True,0.9999881,0.999926
True,3,0,100,25,True,1.0,0.0,84,4200,-812.9709,-11.246567,131.75629,2112.5046,-101.516174,13.888094,20512,76561198141272052,xiELO-,100,100,False,1.0,0.0,100,4850,-1373.4104,19.008057,-48.334686,2736.6,125.40535,13.461844,76561198174293313,Smash,False,0.9976905,0.9977102
True,3,0,3450,4,True,0.71629304,0.0,80,5000,-1209.8295,1.7598724,-127.495995,2311.3267,9.58536,3.418779,21793,76561198318025977,easy,100,100,False,1.0,0.0,100,4450,-1665.6221,1.3726044,49.16794,1773.7706,1.0142913,0.0,76561198327980204,j3kie,False,0.998636,0.99930394
False,4,0,5500,5,True,0.89589965,0.0,56,5200,1264.0956,1.5181732,88.72525,1109.1514,-0.72546387,25.220959,27592,76561198872013168,tN1R,2700,58,False,1.0,0.0,92,4150,1314.5447,9.701965,-92.79602,2894.3633,128.10199,36.210125,76561198174293313,Smash,False,0.9951341,0.9950606
False,4,0,1200,82,True,0.0,0.0,100,5000,138.61188,-0.43566895,57.36374,1354.8853,-0.06604004,14.023267,29164,76561198141272052,xiELO-,1500,5,False,0.0,0.0,89,1350,335.60745,4.3468018,-120.61237,1668.5762,37.314335,63.00304,76561198007184371,bondik,True,0.99564236,0.9993473
False,4,0,2450,100,True,0.0,0.0,98,4600,1389.5831,-4.5143433,179.01227,2574.365,70.60944,82.2403,29280,76561198119088041,SELLTER,2800,100,False,0.27614558,0.0,100,4350,980.40155,3.7466736,-0.40237427,2587.447,96.53124,4.8437643,76561198327980204,j3kie,True,0.99977124,0.99968815
True,4,0,1500,82,True,1.0,0.0,100,5000,427.10834,-1.5442657,-153.74234,1592.8274,2.59588,47.229923,29912,76561198141272052,xiELO-,1350,73,False,0.0,0.0,97,1650,7.659922,2.2769165,28.723068,1365.386,0.103159904,57.75431,76561198176422667,Marix,False,0.99873847,0.9989795
False,5,0,2800,31,True,1.0,0.0,85,5100,-2125.2805,-3.2471466,42.912262,1958.2029,3.2281826,9.357891,36092,76561198141272052,xiELO-,1150,100,False,0.5328769,0.0,100,5800,-1389.4626,11.044006,-136.64279,2648.6511,125.03125,0.0,76561198174293313,Smash,False,0.99797654,0.99735934
False,5,0,2550,100,True,0.0,0.0,100,5000,-456.16492,1.3726044,79.048004,1629.2484,-125.80969,0.0,36439,76561198829202374,Sdaim,4250,100,False,0.0,0.0,97,5050,-363.32343,1.4189453,-106.071625,2193.8394,-125.316895,243.0602,76561198176422667,Marix,True,0.99929553,0.9928187
False,5,0,1500,19,True,0.2950668,0.0,83,5000,371.02548,0.0,36.464996,2051.4233,95.45538,49.24091,36518,76561198872013168,tN1R,50,100,False,0.0,0.0,100,5050,1197.3041,0.35601807,-142.73679,2667.1785,95.933304,75.41812,76561198007184371,bondik,False,0.9999921,0.99993414
False,5,0,2750,17,True,0.23019502,3.5028076,81,5000,-1878.0314,8.276489,66.13803,1818.2054,79.03125,0.0,36571,76561198119088041,SELLTER,1450,67,False,0.7041992,0.0,96,5800,-1547.4429,-4.24588,-113.71811,2573.054,3.2418447,12.635643,76561198174293313,Smash,False,0.99860287,0.9998444
False,5,0,7300,3,True,0.0,0.0,80,6750,-2118.3567,0.15655518,51.46579,2245.365,1.0992937,85.17528,36857,76561198318025977,easy,1750,6,False,0.0,0.0,95,5800,-1681.3204,8.778076,-128.52425,2792.4285,18.20654,0.0,76561198174293313,Smash,False,0.9996301,0.9917181
False,5,0,2850,48,True,0.26733136,0.0,94,4300,-1944.1304,4.523285,26.389496,1903.4224,1.0843139,0.0,37711,76561198829202374,Sdaim,350,74,False,0.6627586,0.0,97,4550,-925.15173,1.222229,-154.24152,2400.5083,-45.982605,35.38422,76561198007184371,bondik,True,0.9992762,0.99801826
False,3,1,0,41,True,0.0,0.0,88,4400,-2091.243,3.8809204,77.09964,1095.1809,38.66273,0.0,42002,76561198141272052,xiELO-,100,74,True,0.04912152,0.0,97,5400,-1815.3026,7.2379303,-101.7746,2383.7688,103.240906,11.022493,76561198174293313,Smash,True,0.99309784,0.99699444
False,3,1,0,100,False,1.0,0.0,100,6400,-468.99683,0.06283569,78.58829,1362.7205,-121.120544,24.696865,44169,76561198318025977,easy,150,100,False,1.0,0.0,100,6500,-307.31165,-0.036743164,-101.03577,2180.616,-126.49231,34.000954,76561198819279246,t3ns1on,True,0.99997777,0.99997985
False,3,1,500,17,True,0.25419268,0.0,83,5100,295.44403,10.1640625,-24.262268,2471.2852,97.84213,96.411545,44709,76561198872013168,tN1R,50,74,False,0.0,0.0,97,5050,1052.87,-6.0555267,150.92435,2068.2754,0.6705551,16.265888,76561198176422667,Marix,False,0.9958142,0.99980605
False,3,1,250,75,True,0.0,0.0,95,4100,-1942.454,0.91082764,-25.661652,1994.2299,-1.2162476,55.164997,45618,76561198119088041,SELLTER,700,100,True,0.0,0.0,100,5800,-1604.6189,0.58776855,147.00323,1770.6805,1.6964264,40.48154,76561198007184371,bondik,False,0.9904083,0.9999578
True,3,1,350,100,True,0.0,0.0,100,4300,1057.7815,60.420685,-128.59943,2446.1165,170.03125,73.415184,47322,76561198829202374,Sdaim,1200,100,False,1.0,0.0,100,5050,1004.88885,-8.122681,176.53723,2371.0974,27.705467,9.173273,76561198327980204,j3kie,True,0.99792695,-0.16338809
True,3,1,650,4,True,0.20761922,0.0,80,4300,1052.1694,31.644745,-175.09839,2456.4392,170.03125,41.15451,47349,76561198829202374,Sdaim,1000,100,True,1.0,0.0,100,5800,502.82202,-23.759995,24.891586,2197.5122,-126.93799,0.0,76561198007184371,bondik,False,0.9475889,0.99918073
True,3,1,200,100,False,0.0,0.0,100,5900,381.14807,8.944931,-11.098251,2425.8154,95.7395,1.0901885,47832,76561198318025977,easy,1300,100,True,0.0,0.0,100,5000,1004.9684,-5.801117,168.63806,2315.0593,24.274473,0.0,76561198007184371,bondik,True,0.9988823,0.9996865
False,4,0,0,100,True,0.78126645,0.0,100,4100,1224.3019,0.49301147,84.93289,720.31616,8.24515,0.0,50338,76561198829202374,Sdaim,2750,34,False,0.0,0.0,0,500,1372.5249,1.3526917,-94.66404,2465.202,47.714386,63.36712,76561198819279246,t3ns1on,True,0.9995085,0.99999386
False,4,0,50,100,True,0.0,0.0,100,7050,142.399,9.84787,158.87262,300.3523,50.78945,249.98476,51482,76561198318025977,easy,2450,100,False,1.0,0.0,100,1650,-393.96875,-6.0345764,-36.466034,703.24316,0.03125,0.0,76561198327980204,j3kie,False,0.95831436,0.99952596
False,4,0,50,100,True,0.0,0.0,100,3700,-111.222534,6.7322083,-104.46522,1454.9692,-0.1605835,0.0,51594,76561198141272052,xiELO-,2750,6,False,0.0,0.0,87,1650,-307.2013,-1.2871094,88.68747,565.37384,-2.274414,52.338947,76561198327980204,j3kie,True,0.9927441,0.9810565
False,4,0,350,15,True,0.4805788,0.0,88,3700,259.74402,-13.661835,81.06055,1421.372,0.034793854,63.53115,51784,76561198141272052,xiELO-,2250,22,False,0.0,0.0,89,1950,306.66138,16.427643,-97.87411,1782.1498,96.03125,59.537067,76561198007184371,bondik,True,0.9994743,0.9995566
False,4,0,350,100,True,0.0,0.0,100,4200,1390.6946,-9.987946,142.229,2472.953,47.13884,122.62625,51813,76561198872013168,tN1R,1500,32,False,0.0,0.0,94,1450,1161.4445,11.863525,-35.595016,2624.6926,96.55752,97.46321,76561198176422667,Marix,False,0.99730253,0.99893016
False,5,0,150,65,True,0.0,0.0,77,5400,302.94482,-8.817566,65.00267,1522.3954,2.3189468,193.5242,57058,76561198829202374,Sdaim,50,100,True,0.0,4.1273603,100,5800,533.1708,8.090393,-105.05539,2392.846,127.117165,0.0,76561198007184371,bondik,False,0.98445284,0.99998534
False,5,0,2550,86,True,0.0,0.0,91,5000,1249.9116,5.821045,-85.81112,2793.6814,127.03125,17.671827,57786,76561198119088041,SELLTER,350,100,False,0.0,0.0,100,5050,1320.6432,-4.7189636,91.752655,1438.9738,1.03125,215.90492,76561198176422667,Marix,True,0.9997424,0.9997165
False,5,0,3400,44,True,1.0,0.0,77,4200,-1318.9612,0.5544739,158.80121,1128.5922,33.270294,16.152714,57911,76561198141272052,xiELO-,300,56,False,1.0,0.0,94,5050,-1689.374,4.422333,-22.219513,1268.8578,35.705658,4.532462,76561198174293313,Smash,True,0.9998428,0.9971458
True,5,0,2850,86,True,0.0,0.0,91,6450,602.8754,-1.7732544,-179.59694,2215.8274,-98.52905,13.562748,59525,76561198119088041,SELLTER,150,90,False,0.0,0.0,94,6300,-2030.7976,2.8111267,0.3577423,2193.4336,-0.70788574,0.34303904,76561198327980204,j3kie,True,0.9999799,0.99992627
False,6,0,2450,100,True,0.98281395,1.9658203,100,5000,1156.9229,6.8111877,-129.2442,2887.4175,127.745926,9.358957,63459,76561198141272052,xiELO-,2100,48,False,0.0,0.0,94,1650,362.94955,0.9747009,54.900055,1887.734,95.9291,83.93543,76561198007184371,bondik,True,0.9954955,0.9974054
False,6,0,4250,100,True,1.0,2.446289,100,5000,1215.3904,27.389954,-178.91304,2301.7505,127.03125,28.867014,63546,76561198872013168,tN1R,2200,19,False,1.0,0.0,91,1550,493.5044,-18.733063,1.6589355,2275.9688,-124.98328,3.796875,76561198327980204,j3kie,True,0.9897659,0.9999416
False,6,0,4550,100,True,0.0,0.80729675,100,5000,1231.3743,28.269882,-178.47324,2294.3513,127.03125,56.5835,63604,76561198872013168,tN1R,2050,5,False,0.0,4.494363,89,1650,989.0793,-23.253937,6.5976257,2262.8735,13.771696,240.0017,76561198174293313,Smash,False,0.99404246,0.99952006
False,6,0,3050,81,True,0.0,0.0,88,5000,626.86237,1.9006348,-103.10909,2659.1282,95.49391,0.0,63999,76561198141272052,xiELO-,2750,100,False,0.0,0.0,0,700,391.56107,-1.8937683,75.66455,1680.5128,54.30063,167.39508,76561198819279246,t3ns1on,True,0.9999445,0.99986804
False,7,0,6400,100,True,1.0,0.0,100,7350,-2075.474,2.2978516,76.80713,1161.8767,36.19543,33.99624,66761,76561198318025977,easy,150,100,True,0.0,0.0,100,5800,-1888.1661,-2.2439575,-100.60524,1917.8776,0.06532478,136.71426,76561198174293313,Smash,True,0.99990106,0.9983087
False,7,0,4150,100,True,0.0,0.0,100,5000,-275.03333,3.7666016,103.56503,1028.0835,-52.988647,49.45313,67131,76561198829202374,Sdaim,0,100,False,0.0,0.0,100,5800,-519.7882,-2.8385925,-76.431885,1992.9801,-120.35803,89.28019,76561198327980204,j3kie,True,0.99993056,0.9997703
True,7,0,5750,65,True,0.77475417,0.0,78,5500,519.66943,-0.35601807,-8.943207,856.3344,2.0335174,12.089977,67477,76561198119088041,SELLTER,550,74,False,1.0,0.0,97,5050,1718.9635,3.8112183,171.29266,663.9287,56.03125,16.113096,76561198176422667,Marix,False,0.99926555,0.99973094
False,8,0,9300,100,True,0.0,0.0,88,5400,1349.0614,3.3264465,-91.50272,1878.6316,-6.6713257,198.48311,70122,76561198141272052,xiELO-,3450,48,False,0.0,0.0,94,6300,1308.0349,-2.4629974,88.400116,548.9503,-74.52075,0.0,76561198819279246,t3ns1on,False,0.99996436,0.99996406
False,8,0,9250,100,True,0.0,0.0,100,7350,1676.207,-1.3794708,146.45117,1962.4716,60.03125,0.0,77605,76561198318025977,easy,2950,100,False,0.0,0.0,0,700,553.7511,1.8257904,-14.465912,2719.6746,96.976524,121.253624,76561198819279246,t3ns1on,True,0.99996334,0.9424629
False,8,0,9350,4,True,0.0,0.0,97,7350,1547.4694,3.31958,96.330536,1384.3395,1.0312519,49.43001,77950,76561198318025977,easy,1900,73,False,1.0,0.0,97,1650,1199.9237,-0.5280304,-69.2197,2277.743,9.770094,22.214954,76561198174293313,Smash,False,0.96406937,0.99979746
False,9,0,6150,13,True,0.0,0.0,82,7550,558.45593,7.2777557,-63.33412,627.2509,1.3268051,67.55145,82166,76561198119088041,SELLTER,200,100,True,1.0,4.330078,100,5400,1326.4758,4.300461,-144.8949,1194.8787,-1.1566772,64.2427,76561198007184371,bondik,False,-0.16853334,0.99670434
False,9,0,5250,46,True,0.14172196,0.0,89,7350,-458.4956,1.730011,73.34267,1657.3146,-124.98248,0.0,83018,76561198318025977,easy,0,100,False,1.0,0.0,100,5450,-297.75085,3.6004333,-105.531235,2229.0842,-123.76721,50.163197,76561198327980204,j3kie,True,0.9993416,0.9981482
False,9,0,5350,46,True,0.0,0.0,89,7350,-396.41455,-0.13699341,105.913025,1510.244,-126.32593,0.0,84785,76561198318025977,easy,0,100,True,0.0,0.0,100,5800,-630.0052,0.9678345,-74.710464,2364.1628,-107.285706,173.16322,76561198174293313,Smash,True,0.9997599,0.9999894
True,9,0,5400,87,True,0.0,0.0,91,5300,1317.0375,4.910553,-85.47123,2958.1572,129.03125,77.192375,85185,76561198829202374,Sdaim,250,100,False,0.9245073,0.0,100,6400,1496.819,-4.7605133,94.2572,638.49524,-52.175354,44.384018,76561198176422667,Marix,True,0.99996674,0.99998105
True,9,0,7550,100,True,1.0,0.0,99,5100,829.0157,7.643051,-164.21918,2332.7131,-25.357666,42.994995,85386,76561198141272052,xiELO-,500,24,True,0.0,0.0,78,4600,-235.40668,-1.113739,-124.41021,2040.6217,-126.99176,27.826609,76561198007184371,bondik,True,0.9991074,-0.75815
False,1,1,150,100,False,0.0,0.0,100,850,1315.5204,0.5719757,80.16141,1181.0938,1.03125,93.545654,89939,76561198327980204,j3kie,150,100,False,0.0,0.0,100,850,1455.129,-0.10986328,-98.42926,2228.0378,-7.8103027,176.90536,76561198318025977,easy,False,0.99923253,0.99987346
False,1,1,150,89,False,0.0,0.0,95,1050,1303.1562,0.5115509,86.80127,977.19244,-4.96875,141.71156,89973,76561198176422667,Marix,450,91,False,0.0,0.0,95,850,1353.8029,0.2749939,-90.78449,2231.4653,0.2919035,107.22014,76561198318025977,easy,False,0.9997943,0.99964446
